Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
09:36:48.153092000,P,FB,26.85,2,26.86,1
09:36:48.153350000,N,FB,26.85,2,26.86,2
09:36:48.170364000,N,FB,26.85,1,26.86,2
09:36:48.170509000,P,FB,26.85,1,26.86,1
09:36:48.170797000,N,FB,26.84,4,26.86,3
09:36:48.178361000,T,FB,26.85,1,26.86,1
09:36:48.178375000,N,FB,26.84,5,26.86,2
09:36:48.178395000,K,FB,26.84,3,26.86,1
09:36:48.178480000,N,FB,26.84,5,26.86,1
09:36:48.178518000,Z,FB,26.84,3,26.87,1
09:36:48.178580000,N,FB,26.84,5,26.87,7
09:36:48.178648000,N,FB,26.84,5,26.87,9
09:36:48.178742000,P,FB,26.86,1,26.87,2
09:36:48.178760000,N,FB,26.84,5,26.87,7
09:36:48.178889000,P,FB,26.86,2,26.87,2
09:36:48.179542000,N,FB,26.85,5,26.87,6
09:36:48.179654000,P,FB,26.86,3,26.87,2
09:36:48.179800000,P,FB,26.86,2,26.87,2
09:36:48.180978000,T,FB,26.86,1,26.87,1
09:36:48.186235000,N,FB,26.85,6,26.87,5
09:36:48.219631000,P,FB,26.86,1,26.87,2
09:36:48.220222000,P,FB,26.85,2,26.86,1
09:36:48.220265000,Z,FB,26.85,4,26.87,1
09:36:48.220346000,K,FB,26.85,3,26.89,1
09:36:48.220506000,N,FB,26.85,5,26.87,4
09:36:48.220607000,N,FB,26.85,3,26.87,2
09:36:48.220665000,Y,FB,26.85,3,26.88,3
09:36:48.220718000,N,FB,26.85,2,26.87,3
09:36:48.220737000,Y,FB,26.85,2,26.88,3
09:36:48.221117000,N,FB,26.85,2,26.86,2
09:36:48.221633000,N,FB,26.84,7,26.86,3
09:36:48.231823000,N,FB,26.84,7,26.86,2
09:36:48.244828000,P,FB,26.85,1,26.86,1
09:36:48.245822000,N,FB,26.84,7,26.86,1
09:36:48.245893000,T,FB,26.85,1,26.87,1
09:36:48.255125000,N,FB,26.84,7,26.87,2
09:36:48.255314000,P,FB,26.86,1,26.87,1
09:36:48.255510000,P,FB,26.86,2,26.87,1
09:36:48.255941000,P,FB,26.86,3,26.87,1
09:36:48.256054000,Y,FB,26.84,3,26.87,1
09:36:48.256127000,N,FB,26.86,1,26.87,1
09:36:48.256511000,P,FB,26.86,2,26.87,1
09:36:48.256622000,V,FB,26.84,1,26.88,1
09:36:48.256674000,N,FB,26.86,3,26.88,6
09:36:48.259008000,N,FB,26.86,2,26.88,6
09:36:48.290967000,P,FB,26.86,1,26.87,1
09:36:48.291274000,N,FB,26.86,1,26.88,6
09:36:48.291573000,Z,FB,26.85,4,26.87,1
09:36:48.291779000,N,FB,26.85,4,26.87,1
09:36:48.291814000,P,FB,26.85,2,26.86,1
09:36:48.291825000,N,FB,26.85,3,26.87,2
09:36:48.292652000,B,FB,26.78,42,26.98,22
09:36:48.292802000,N,FB,26.85,1,26.86,2
09:36:48.293000000,N,FB,26.84,7,26.86,3
09:36:48.315124000,P,FB,26.85,1,26.86,1
09:36:48.315210000,T,FB,26.85,1,26.86,2
